Unnamed: 0,comments,Service,clean_sentence,sentiment,cluster,nb_mots,x,y
759,Génial,Orange Money,génial,POSITIVE,0,1,-0.053666870752978824,-0.029177367574539714
760,Merci beaucoup pour votre fidélité vous êtes meilleure réseaux,Orange Money,beaucoup fidélité être meilleur réseau,POSITIVE,0,5,-0.05694543383301074,0.00555956370816265
761,Ils sont pas reconnaissants,Orange Money,reconnaissant,POSITIVE,0,1,-0.051871959412641014,-0.03167640228432689
762,"En tout cas vrai vrai surprise heiiiinnn....dohi même
Hier je paye ma facture CIE par Max it...on m'envoie message pour me dire que j'ai 1Go de Data suite à mon règlement de facture...dohi même... jusqu'à aujourd'hui..
C'est pas fini heiiiinnn, le soir ils envoient message de bonus mensuel offert... je compose #122#, pour vérifier...vanhouan.....dohi encore... perdu est mieux...",Orange Money,cas vrai vrai surprise heiiiinnn dohi hier payer facture cie max envoyer message data suite règlement facture dohi finir heiiiinnn soir envoyer messag bonus mensuel offrir composer vérifier vanhouan dohi perdu mieux,NEGATIVE,0,32,-0.06456965734227368,-0.031450842915866035
763,Orange c'est cool,Orange Money,orange cool,POSITIVE,3,2,-0.1206081135903483,0.21343384156306203
764,Merci orange money,Orange Money,oranger money,POSITIVE,3,2,-0.12768443598924464,0.19770741748585238
765,Mais ya pas orange money au Bénin,Orange Money,oranger money bénin,POSITIVE,3,3,-0.10723748509015159,0.14532736082552794
766,Très très fort,Orange Money,fort,POSITIVE,0,1,-0.07010116871838776,-0.04899474228660646
767,Bien,Orange Money,bien,POSITIVE,0,1,-0.058544334893966404,-0.02966580506625107
768,Étant en CI possible d'envoyer l'argent directement sur FLOOZ MOOV TG ?,Orange Money,envoyer argent flooz moov,NEGATIVE,0,4,-0.060603242047350396,-0.020561219586198515
769,Mais pas orange au Bénin,Orange Money,oranger bénin,POSITIVE,0,2,-0.06668749869402729,-0.01185014236578104
770,Sa ne passe pas j'ai essayé plusieurs fois,Orange Money,passer essayer fois,NEGATIVE,0,3,-0.058339623176771806,-0.031434242266194554
771,"Bako Cyrille Dei Venci
tu vois non",Orange Money,bako cyrille dei venci voir non,NEGATIVE,0,6,-0.05844751165241011,-0.02966781306906591
772,Orange CI depuis quelques mois le réseau au centre nord ici a comportement de femmes courtes claire qui porte lunettes et qui répond toujours je n'en disconvient pas hein,Orange Money,orange mois réseau centre nord ici comportement femme courte clair porte lunette répondre disconvenir hein,NEUTRAL,0,15,-0.08245490452078033,0.06043799231542441
774,En tout cas moi je viens plus hein,Orange Money,cas venir hein,NEUTRAL,0,3,-0.050609835983825235,-0.017089119552696392
775,"Orange Money
moi personnellement je vais arrêter de mettre mon argent sur orange money encore",Orange Money,orange money personnellement arrêter mettre argent orange money,NEGATIVE,3,8,-0.18608353424024573,0.4783724771777932
776,"Hommage à Orange Côte d’Ivoire
Cela fait plusieurs années que je suis abonné chez Orange CI, et jamais une seule fois déçu. Réseau stable, services rapides, innovations constantes… Je peux le dire haut et fort : le meilleur, c’est Orange !
Dans un monde où la qualité se fait rare, Orange CI reste une valeur sûre, un pilier, une référence nationale en matière de télécommunications. Grâce à vous, j’ai toujours été connecté, informé, et satisfait.
Je lance ce message avec toute la sincérité d’un client fidèle, pour dire MERCI
et aussi pour dire que des abonnés comme moi méritent d’être honorés. Pourquoi pas une reconnaissance officielle pour cette loyauté, cette confiance renouvelée année après année ?
Je suis prêt à porter haut vos couleurs. Orange, ce n’est pas qu’un réseau… c’est une fierté ivoirienne !
#ClientFidèle
#JamaisDéçu
#MerciOrange
#LeMeilleurCestOrange
#ReconnectéEtHonoré",Orange Money,hommage orange côte ivoire année abonner orange jamais fois déçu réseau stable service rapide innovation conster haut fort meilleur orange monde qualité rare orange valeur sûre pilier référence national matière télécommunications grâce être connecter informer satisfait lancer message sincérité client fidèle abonné mériter honorer reconnaissance officiel loyauté confiance renouveler année année prêt porter haut couleur orange réseau fierté ivoirien clientfidèl jamaisdéçu merciorange lemeilleurcestorange reconnectéethonoré,POSITIVE,3,64,-0.03647489959731573,0.18284566616216769
777,"Orange Money
je dit ow je vous ai fait quoi même epuis vous me dite je suis pas éligible avec Tik Tak la même avec mes lourdes transactions je fais chaque jour la aiie je vais porter plainte contre vous hein",Orange Money,orange money epui éligible tik tak lourde transaction jour aiie porter plainte contre hein,NEGATIVE,3,14,-0.10829196005479025,0.1770032829491296
778,Femme claire yako,Orange Money,femme clair yako,POSITIVE,0,3,-0.050801612302982094,-0.02945619743996507
779,Pourquoi votre méga est très consommables que les autres réseaux,Orange Money,méga-octet consommable réseau,POSITIVE,0,3,-0.060684521714659836,-0.02147589107623658
780,Ruphine,Orange Money,ruphine,NEGATIVE,0,1,-0.051871959412641014,-0.03167640228432689
781,Sérieux hein,Orange Money,sérieux hein,POSITIVE,0,2,-0.05304658105324077,-0.023812031461225586
782,Comment faire pour souscrire à Orange bank,Orange Money,faire souscrire orange bank,POSITIVE,3,4,-0.09536493077893479,0.11521928763395416
783,Où est OM Pay ?,Orange Money,pay,NEGATIVE,0,1,-0.055936865781963295,-0.023717667555484035
784,Franchement,Orange Money,franchement,POSITIVE,0,1,-0.0532053532433338,-0.03016068990937017
785,"Oui en 2023 pour souscrire à Orange bank, j'ai souffert jusqu'à un moment je voulais abandonner, mais aujourd'hui je suis fou d' Orange
.surtout quand je reçois +454",Orange Money,oui souscrire orange bank souffrir moment vouloir abandonner fou orange recevoir,NEGATIVE,3,11,-0.10363239655254848,0.15975936834889184
786,Pufff depuis plus de 2 mois la connexion internet est nase,Orange Money,pufff mois connexion internet nase,POSITIVE,0,5,-0.06303587984609828,-0.018640066659793748
787,Wallah trop d’ex en complice ça me fatigue je fait comment avec le nouveau,Orange Money,wallah trop complice fatigue,NEGATIVE,0,4,-0.053340743826290095,-0.03576444767938765
788,"Orange Money
je voudrais augmenter mon plafond de dépôt",Orange Money,orange money vouloir augmenter plafond dépôt,NEGATIVE,3,6,-0.12800987708034703,0.25115734718401983
789,C'est vrais hein,Orange Money,vrai hein,POSITIVE,0,2,-0.053928009866565846,-0.019405569862922436
790,Je veux dépôt,Orange Money,vouloir dépôt,NEUTRAL,0,2,-0.062305373135944364,-0.04162245984789867
791,Orange ci j’ai annulée un dépôt et depuis je ne vois rien dans mon compte,Orange Money,orange annuler dépôt voir rien compte,NEGATIVE,0,6,-0.09402424806479884,0.09176864757135227
792,À quand la promo pour la suppression des numéros complices ?,Orange Money,promo suppression numéro complice,NEGATIVE,0,4,-0.05658976081819757,-0.022974936846879342
793,Longue vie à toi,Orange Money,long vie,POSITIVE,0,2,-0.053090619176263384,-0.02576157411889039
794,"Actuellement avec la nouvelle mise à jour de l’application impossible de fait une transaction
Orange Money",Orange Money,actuellement nouveau mise jour application impossible transaction orange money,NEGATIVE,3,9,-0.11860844077529284,0.22971563715876311
795,Je suis couchée actuellement mais si j'ai reçu un message de+454 je vais me retrouver à l'instant même.,Orange Money,coucher actuellement recevoir message retrouver instant,POSITIVE,0,6,-0.048334464739596905,-0.03266518462669096
796,"+454 chou, mon calment, ma vie je t'adore trop",Orange Money,chou calment vie adorer trop,POSITIVE,0,5,-0.05291670251432402,-0.0387142171003671
797,On veut déposer gratuitement sans timbre d'état 100f et retirer gratuit sans payer les frais maintenant pour les envois pas de soucis c'est compréhensible,Orange Money,vouloir déposer gratuitement timbre état retirer gratuit payer frais envoi souci compréhensible,NEGATIVE,0,12,-0.0661793190034596,-0.03686849652453545
798,Même si t'ai malade du vois 454 guérison total,Orange Money,malade voi guérison total,NEGATIVE,0,4,-0.05407548762333773,-0.03395723601325321
799,moi en tout cas ça me redonne la santé,Orange Money,cas redonner santé,POSITIVE,0,3,-0.051809006837123736,-0.028989363949708025
800,"Dame Apea
si c'est pas +454 quel est le message qui te fait plaisir",Orange Money,dame apea message plaisir,POSITIVE,0,4,-0.0587613630618521,-0.030042381108412286
801,+454 les chiffres du bonheur,Orange Money,chiffre bonheur,POSITIVE,0,2,-0.04824016016807613,-0.03139523927522092
802,"Orange continue de nous voler.
Cette histoire de timbre là c'est foutaise même.",Orange Money,orange continuer voler histoire timbre foutaise,POSITIVE,0,6,-0.08460271131270547,0.06992675005389687
803,444 me plais aussi..,Orange Money,plaire,NEUTRAL,0,1,-0.04823658781955805,-0.026590850508205685
805,Ça fait ting ting,Orange Money,ting ting,NEUTRAL,0,2,-0.051871959412641014,-0.03167640228432689
806,+454 le meilleur sinon rien,Orange Money,meilleur rien,POSITIVE,0,2,-0.053877137763289326,0.001828841734547695
807,"« Quand on dit il y a les tan tan tan »
Ivoirien lov you eeeh",Orange Money,tan tan tan ivoirien lov you eeeh,NEGATIVE,0,7,-0.05925839839258395,-0.03305376561588238
808,J'adore le +454,Orange Money,adorer,POSITIVE,0,1,-0.06073724415955353,-0.03929352832317383
809,+454 Goat incontesté,Orange Money,goat incontesté,NEGATIVE,0,2,-0.0534628209237075,-0.031223506476219937
812,Il n'y a que le +454 qui me donne la joie,Orange Money,donne joie,POSITIVE,0,2,-0.052336804440336206,-0.0359580569983234
813,A part +454 qui me plaît c'est encore+454 je ne sais pourquoi,Orange Money,part plaire savoir,NEUTRAL,0,3,-0.05260933141368503,-0.028900118392502113
814,Expliquez moi les 100f c'est pour Quoi,Orange Money,expliquez,POSITIVE,0,1,-0.051871959412641014,-0.03167640228432689
816,C'est mon petit depuis le village,Orange Money,petit village,NEUTRAL,0,2,-0.05467176330300583,-0.030925686785375182
817,Votre affaire de 100f revoyez… on n’en à marre,Orange Money,affaire revoir marre,NEGATIVE,0,3,-0.05024036920788659,-0.03351918247280365
818,Orange moi j'ai Orange moyen osi mes sr piké hé a kan mon tour,Orange Money,orange orange moyen osi piker kan tour,NEUTRAL,3,7,-0.12259884134898073,0.21564637978253554
819,"Tchia
je viens de comprendre que c'est pas femme seulement qui aime le ""djê"",ah l'argent quand tu nous tiens on ne peut s'en défaire
. WEP tout le monde aime l'ahen
. +454 fait du bien à tous",Orange Money,tchia venir comprendre femme aimer argent défaire wep monde aimer ahen bien,POSITIVE,0,12,-0.06234424581255038,-0.02847017769948434
820,C'est le message le plus attendus du pays,Orange Money,message attendre pays,NEGATIVE,0,3,-0.05070666072109516,-0.026602255948692796
821,"Quand je vois +454 comme message, mon cœur fait zouerrrrrrr",Orange Money,voir message cœur zouerrrrrrr,NEGATIVE,0,4,-0.05894874421090032,-0.026694079605490893
822,+454 mon combat,Orange Money,combat,POSITIVE,0,1,-0.04588468434100177,-0.027976503243643605
823,"Orange Money
ramener nos 2GO à 500f on n'aime pas foutaise Hien",Orange Money,orange money ramener aimer foutais hien,POSITIVE,3,6,-0.14180484394512413,0.30553229890026207
824,"Cc
Orange Money
depuis un moment je vois plus les reçu de mes transactions sur application",Orange Money,orange money moment voir recevoir transaction application,NEGATIVE,3,7,-0.12497956256990635,0.2647856501044888
825,"+454 uniquement
ça peut réveiller quelqu'un du coma",Orange Money,uniquement réveiller coma,NEGATIVE,0,3,-0.05256600256023163,-0.030756630957592814
826,"Quand je vois sa seulement tchiaaaaa
ce jour là tout le monde mange bien dans la maison,+454 qui fait battre notre cœur",Orange Money,voir tchiaaaaer jour monde manger bien battre cœur,POSITIVE,0,8,-0.05815647550361457,-0.03856990976830208
827,Moi c’est wawe qui me rend heureux,Orange Money,wawe heureux,POSITIVE,0,2,-0.04744686753850363,-0.03313578639980876
828,+454 mon préféré et mardi bonus,Orange Money,préféré mardi bonus,NEUTRAL,0,3,-0.0593180287709949,-0.032259452414106736
829,+454 quand je reçois je content parce que j'ai reçu un dépôt,Orange Money,recevoir content recevoir dépôt,POSITIVE,0,4,-0.04062598924810889,-0.04224316286157764
830,"Moi j'ai ma puce depuis 2009
Le 1 juillet était mon anniversaire j'ai rien reçu",Orange Money,puce juillet anniversaire rien recevoir,NEGATIVE,0,5,-0.04921589479724057,-0.023814961940734347
832,"Ça dépend hein
. Quand tu es gbé , le +454 ne te dis pas grande chose. En revanche quand tu es piké et que tu vois ça net, c'est en ce moment que Dieu béni le seigneur",Orange Money,dépendre hein gbé dire grand chose revanche piké voi net moment dieu bénir seigneur,POSITIVE,0,14,-0.056994107044482926,-0.034273867620676815
833,"C'est doux hein mais ce n'est pas accessible à l'ivoirien moyen.....vendredi dernier j'ai Coco pour ma collègue, quand j'ai demandé le prix elle m'a dit 8000f je dis hannnnn spa à ce prix ci
. Mais c'est mal doux tchiaaaaaa",Orange Money,doux hein accessible ivoirien moyen vendredi dernier coco collègue demander prix dire hannnnn spa prix mal doux tchiaaaaaa,NEUTRAL,0,18,-0.05660750834954531,-0.031086759648230097
834,Bonjour orange svp comment annuler un transfert d'argent quand on s'est trompé de numéro ?,Orange Money,bonjour oranger svp annuler transfert argent tromper numéro,NEGATIVE,0,8,-0.06869693658512095,-0.01399830483573229
835,On vous entent a Bouaké,Orange Money,enter bouaké,NEGATIVE,0,2,-0.05522790117640856,-0.032643982656216146
836,"Marion Kanon
le meilleur",Orange Money,marion kanon meilleur,POSITIVE,0,3,-0.04995503311842542,0.0052012383255828866
837,Pensez aussi à venir sur bassam,Orange Money,penser venir bassam,NEGATIVE,0,3,-0.05502745086211704,-0.032730465321877955
838,657983697 c'est un anarqueur,Orange Money,anarqueur,NEGATIVE,0,1,-0.05299811501306634,-0.032940974279985595
839,Bravo chef,Orange Money,bravo chef,POSITIVE,0,2,-0.0581721269600344,-0.030852876821111205
840,Félicitations et heureuse de savoir que le Big boss est mon frère à Entendre Me Gusto j’ai pensé à des étrangers,Orange Money,félicitation heureux savoir big boss frère entendre gusto penser étranger,POSITIVE,0,10,-0.053712510394226615,-0.032371827873780935
841,Tali Bita,Orange Money,tali bita,NEUTRAL,0,2,-0.051871959412641014,-0.03167640228432689
842,"Sophie Kouassi
tu manges les bonnes choses cherie",Orange Money,sophie kouassi mange bon chose cheri,POSITIVE,0,6,-0.05840685209015278,-0.03612795805195344
843,Orange Guinée voleur,Orange Money,orange guinée voleur,NEGATIVE,3,3,-0.10097764920137854,0.14432127424636848
844,"Bonjour Orange Money CI, je vous ai envoyé un message en privé concernant une arnaque grave subie via votre service depuis le Canada . Merci de bien vouloir consulter vos messages.",Orange Money,bonjour orange money envoyer message privé arnaque grave subie service canada bien vouloir consulter message,NEGATIVE,3,15,-0.11427822458718685,0.1779988239566964
